Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
2021-07-07,951.50,954.39,945.96,948.23,1660000000.00,957.54,954.86,22.16,28.53,12.57,12.93,-0.363,-0.162,-84.90,-33.82,37.35,10.82,10.97,956.78,945.96,-0.46100000,-0.11200000,-41.28,-0.00035700,-0.00000081,30.88,-0.0089800,0.3800193,967.10,0.08890,0.02730,0.86802,1.01136
2021-07-08,940.33,942.61,927.15,929.76,2950000000.00,954.26,949.98,19.31,36.35,30.63,14.19,-0.555,-0.241,-164.00,-51.84,23.84,21.08,11.69,948.23,927.15,-0.66200000,-0.13900000,-53.12,-0.00080200,-0.00014200,29.41,-0.0197000,0.4459255,965.25,0.08870,0.03400,0.93968,2.25622
2021-07-09,927.60,938.34,925.80,934.18,2080000000.00,951.65,946.60,17.83,34.40,31.72,15.44,-0.663,-0.325,-158.00,-56.60,30.19,12.54,11.75,938.34,925.80,0.33700000,-0.15800000,-38.82,-0.00016900,-0.00009720,28.26,0.0047400,0.4607504,961.44,0.08680,0.04040,0.81219,1.74918
2021-07-12,937.99,939.96,928.96,932.24,1270000000.00,949.12,943.38,17.62,32.09,29.10,16.42,-0.757,-0.411,-149.00,-56.14,28.29,11.00,11.70,939.96,928.96,-0.40400000,-0.16200000,-39.59,0.00020700,-0.00013600,28.93,-0.0020800,0.5182192,957.16,0.08280,0.04620,0.84448,1.54027
2021-07-13,937.27,945.92,935.54,944.31,1190000000.00,948.01,942.82,19.77,29.44,19.66,16.65,-0.720,-0.473,-86.90,-35.08,44.45,13.68,11.84,945.92,932.24,0.69000000,-0.10600000,-17.44,0.00054700,-0.00008450,34.95,0.0129000,0.48498,953.40,0.07700,0.05140,0.50455,1.09941
2021-07-14,943.50,945.17,936.74,940.68,1120000000.00,946.72,941.73,18.74,27.91,19.66,16.87,-0.714,-0.521,-85.30,-39.45,40.87,8.43,11.59,945.17,936.74,-0.06520000,-0.10300000,-18.19,0.00001690,-0.00007570,35.67,-0.0038500,0.4930239,950.08,0.06960,0.05590,0.60171,1.12895
2021-07-15,944.05,948.17,940.61,942.55,1210000000.00,945.80,941.16,19.74,26.58,14.77,16.72,-0.685,-0.554,-56.70,-31.38,43.04,7.56,11.31,948.17,940.61,-0.48700000,-0.09060000,-14.30,0.00021500,-0.00000810,35.88,0.0019900,0.4887791,948.17,0.06120,0.05950,0.55166,1.32807
2021-07-16,939.33,943.71,937.45,942.35,1400000000.00,945.01,940.67,18.93,27.56,18.55,16.85,-0.656,-0.575,-69.60,-28.84,42.90,6.26,10.94,943.71,937.45,0.56500000,-0.06270000,-9.74,-0.00017000,-0.00000079,35.79,-0.0002120,0.4886412,948.17,0.05150,0.06230,0.55701,0.64901
2021-07-19,932.69,935.63,927.19,930.44,1070000000.00,943.22,938.12,17.11,31.42,29.48,17.75,-0.727,-0.605,-132.00,-32.55,31.89,15.16,11.25,942.35,927.19,-0.23000000,-0.10100000,-31.35,-0.00072300,-0.00013700,29.32,-0.0127000,0.4785463,945.49,0.04040,0.06410,0.87580,1.78994
2021-07-20,926.92,927.86,915.68,920.40,1550000000.00,940.63,934.15,15.54,35.69,39.33,19.29,-0.860,-0.656,-177.00,-41.59,25.38,14.76,11.50,930.44,915.68,-0.22500000,-0.07830000,-36.08,-0.00075800,-0.00018200,29.62,-0.0108000,0.5143857,943.12,0.02790,0.06480,0.89457,3.16984
2021-07-21,922.18,924.22,915.92,922.25,1530000000.00,938.42,931.10,14.72,33.81,39.33,20.72,-0.939,-0.713,-158.00,-36.75,28.16,8.30,11.27,924.22,915.92,0.52500000,-0.01350000,-38.77,-0.00009220,-0.00010300,23.01,0.0020100,0.5400367,939.28,0.01400,0.06430,0.85176,2.32812
2021-07-22,928.54,930.73,924.98,929.30,1430000000.00,937.05,929.81,18.12,31.96,27.64,21.22,-0.931,-0.756,-94.60,-26.84,39.20,8.48,11.07,930.73,922.25,0.50300000,-0.03190000,-22.31,0.00031300,-0.00004940,29.78,0.0076200,0.4868109,935.98,-0.00037,0.06250,0.69269,0.04224
2021-07-23,927.16,928.97,920.15,923.24,1420000000.00,935.23,927.65,17.04,33.21,32.19,22.00,-0.965,-0.798,-110.00,-31.54,34.17,9.15,10.93,929.30,920.15,-0.29900000,-0.03120000,-28.66,-0.00020500,-0.00009520,29.12,-0.0065400,0.4669491,933.14,-0.01490,0.05950,0.82942,1.02079
2021-07-27,924.08,927.02,912.62,917.72,1180000000.00,933.04,924.84,15.47,34.96,38.65,23.19,-1.029,-0.844,-123.00,-32.54,30.22,14.40,11.18,927.02,912.62,-0.29200000,-0.06200000,-41.74,-0.00057800,-0.00022000,24.31,-0.0060000,0.4584663,930.69,-0.02950,0.05540,0.87790,1.30982
2021-07-29,920.52,923.04,914.37,919.34,1360000000.00,931.16,922.77,14.60,32.99,38.65,24.29,-1.054,-0.886,-111.00,-38.05,33.44,8.67,11.00,923.04,914.37,0.14600000,-0.06960000,-33.34,-0.00007110,-0.00023000,24.72,0.0017600,0.4321402,927.80,-0.04440,0.05000,0.81097,2.30267
2021-07-30,917.78,919.49,908.20,910.61,1990000000.00,928.62,919.46,13.53,34.58,43.75,25.68,-1.137,-0.936,-133.00,-43.11,27.09,11.29,11.02,919.49,908.20,-0.57300000,-0.07870000,-24.90,-0.00027600,-0.00028400,25.98,-0.0095400,0.4016785,925.37,-0.05900,0.04360,0.93970,2.76162
2021-08-02,912.78,914.33,905.46,914.26,1210000000.00,926.64,917.33,12.74,34.36,45.90,27.13,-1.158,-0.981,-131.00,-43.10,33.00,8.87,10.87,914.33,905.46,0.98400000,-0.05020000,-26.16,-0.00029000,-0.00029800,27.22,0.0040000,0.4320585,922.28,-0.07330,0.03610,0.79396,2.64722
2021-08-03,914.46,922.36,913.27,922.36,1220000000.00,925.63,917.03,17.31,32.29,30.19,27.35,-1.091,-1.003,-75.20,-26.91,44.99,9.09,10.74,922.36,913.27,1.00000000,0.01250000,-12.00,0.00059000,-0.00015200,26.95,0.0088200,0.392188,905.46,-0.08680,0.02770,0.60431,1.89893
2021-08-04,922.65,928.18,916.80,925.63,881000000.00,925.07,917.42,19.86,29.85,20.10,26.83,-0.999,-1.002,-43.50,-24.70,49.33,11.38,10.79,928.18,916.80,0.55200000,0.01370000,-25.41,0.00060400,-0.00000051,25.65,0.0035400,0.365815,905.46,-0.09970,0.01840,0.52775,0.45325
2021-08-05,924.15,926.13,911.00,911.53,1160000000.00,923.28,915.26,17.93,30.68,26.24,26.79,-1.037,-1.009,-84.50,-45.25,35.84,15.13,11.10,926.13,911.00,-0.93000000,-0.01890000,-34.71,-0.00051200,-0.00004710,25.63,-0.0154000,0.3414807,906.37,-0.11300,0.00840,0.85788,0.80169
2021-08-06,912.84,918.52,903.57,908.50,1230000000.00,921.41,912.91,16.24,32.47,33.31,27.25,-1.081,-1.023,-118.00,-39.73,33.33,14.95,11.37,918.52,903.57,-0.34000000,-0.00700000,-40.00,-0.00091400,-0.00018300,19.01,-0.0033300,0.3492147,928.18,-0.12500,-0.00229,0.87718,1.20059
2021-08-09,912.95,924.09,910.17,921.51,1040000000.00,920.98,913.31,18.10,29.37,23.73,27.00,-0.991,-1.017,-51.30,-8.25,49.74,15.59,11.67,924.09,908.50,0.62900000,0.09080000,-21.28,0.00081400,-0.00007030,25.11,0.0142000,0.3326634,928.18,-0.13600,-0.01350,0.44042,0.65648
2021-08-10,923.79,928.22,920.08,922.27,1230000000.00,920.66,913.84,19.76,27.87,17.03,26.29,-0.903,-0.994,-11.70,-11.91,51.30,8.14,11.42,928.22,920.08,-0.46200000,0.04440000,-9.41,0.00046500,0.00004560,31.61,0.0008240,0.3449294,903.57,-0.14500,-0.02510,0.31149,0.08439
2021-08-11,927.17,928.68,916.48,917.24,1340000000.00,919.91,913.45,18.26,28.00,21.04,25.91,-0.867,-0.969,-29.60,-15.00,45.97,12.20,11.48,928.68,916.48,-0.87500000,0.01870000,-3.86,-0.00014300,0.00003770,31.97,-0.0054700,0.3266713,903.57,-0.15200,-0.03680,0.49669,0.04151
2021-08-13,915.21,922.92,913.74,917.54,1300000000.00,919.26,913.21,17.20,28.10,24.06,25.78,-0.826,-0.940,-48.20,-26.77,46.17,9.18,11.31,922.92,913.74,-0.17200000,-0.02180000,-5.87,-0.00030000,0.00003490,32.39,0.0003270,0.3304251,904.57,-0.15800,-0.04850,0.48564,0.15893
2021-08-16,917.83,924.25,910.33,922.42,1290000000.00,919.21,913.94,15.72,27.79,27.76,25.92,-0.743,-0.901,-34.00,-18.26,53.25,13.92,11.50,924.25,910.33,0.73700000,0.01770000,-8.81,-0.00011200,0.00005460,31.80,0.0053000,0.3367548,905.54,-0.16200,-0.06010,0.25787,1.01939
2021-08-17,926.16,931.35,922.09,929.61,1420000000.00,919.93,915.92,19.27,26.17,15.18,25.16,-0.607,-0.842,84.50,-12.94,62.50,9.26,11.34,931.35,922.09,0.62400000,0.07370000,8.04,0.00061500,0.00005740,39.83,0.0077600,0.3248705,906.46,-0.16600,-0.07150,0.06263,1.35209
2021-08-18,931.00,938.01,929.40,933.97,1320000000.00,921.12,918.46,22.48,24.73,4.77,23.70,-0.455,-0.765,187.00,-8.38,67.73,8.61,11.14,938.01,929.40,0.06160000,0.04680000,20.83,0.00045600,0.00004090,46.93,0.0046800,0.2961366,907.96,-0.16900,-0.08250,0.11731,1.04797
2021-08-19,929.68,934.23,926.58,927.09,1070000000.00,921.70,919.42,21.35,25.34,8.54,22.62,-0.391,-0.690,126.00,-3.35,56.91,7.65,10.89,934.23,926.58,-0.86700000,0.02080000,9.30,-0.00023600,0.00007160,47.66,-0.0073900,0.2624456,910.36,-0.17100,-0.09310,0.31707,0.13600
2021-08-20,931.05,933.88,927.53,932.27,1510000000.00,922.79,921.23,20.37,24.18,8.54,21.61,-0.292,-0.610,130.00,11.87,63.24,6.79,10.60,933.88,927.09,0.49300000,0.06260000,27.16,0.00001260,0.00017500,57.75,0.0055700,0.2847111,912.57,-0.17100,-0.10300,0.16667,2.00559
2021-08-23,941.35,954.99,941.05,954.17,2440000000.00,925.91,926.77,30.64,20.76,19.23,21.44,-0.022,-0.493,274.00,31.92,77.89,22.72,11.47,954.99,932.27,0.88200000,0.11000000,40.73,0.00098900,0.00019400,67.21,0.0232000,0.2952966,914.61,-0.16900,-0.11200,0.01595,3.94421
2021-08-24,959.28,966.08,955.41,956.78,1870000000.00,929.12,932.04,35.26,19.22,29.45,22.01,0.210,-0.352,274.00,27.48,79.71,11.91,11.50,966.08,954.17,-0.74300000,0.03190000,37.21,0.00072600,0.00022300,68.45,0.0027300,0.3576087,918.65,-0.16600,-0.12000,0.14878,3.03735
2021-08-25,959.19,966.03,956.75,965.45,1420000000.00,933.03,938.14,33.20,18.10,29.45,22.54,0.463,-0.189,220.00,42.21,84.21,9.28,11.34,966.03,956.75,0.87500000,0.09260000,40.67,0.00004220,0.00024400,69.40,0.0090200,0.3647025,924.34,-0.16200,-0.12800,0.01008,3.79475
2021-08-26,965.50,966.91,961.05,964.79,977000000.00,936.68,943.27,32.51,17.40,30.26,23.09,0.649,-0.021,182.00,47.07,84.83,5.86,10.95,966.91,961.05,0.27600000,0.11600000,63.06,0.00015500,0.00029400,75.04,-0.0006840,0.3760613,929.35,-0.15600,-0.13400,0.03347,4.39180
2021-08-27,965.17,974.49,962.91,972.16,1590000000.00,940.80,949.00,34.98,16.09,36.98,24.09,0.849,0.153,168.00,52.82,87.68,11.58,10.99,974.49,962.91,0.59800000,0.14200000,71.69,0.00034400,0.00034500,81.62,0.0076100,0.4077502,934.61,-0.14900,-0.13900,0.03623,5.00995
2021-08-30,978.82,989.24,978.18,987.31,1860000000.00,946.11,956.64,40.47,14.38,47.57,25.76,1.122,0.347,183.00,76.70,91.34,17.08,11.43,989.24,972.16,0.65100000,0.22900000,72.36,0.00089300,0.00037600,82.45,0.0155000,0.4535684,940.99,-0.14000,-0.14300,0.02446,5.63278
2021-08-31,985.48,995.78,982.19,992.13,1820000000.00,951.52,964.06,41.11,13.17,51.47,27.60,1.361,0.549,163.00,77.87,92.62,13.59,11.58,995.78,982.19,0.46300000,0.21100000,73.54,0.00039400,0.00036900,83.03,0.0048700,0.5072336,949.67,-0.12900,-0.14600,0.04272,5.33126
2021-09-01,994.57,997.23,984.22,988.20,1580000000.00,956.19,969.67,38.73,12.12,52.32,29.37,1.498,0.739,136.00,65.84,85.85,13.01,11.68,997.23,984.22,-0.38800000,0.14400000,75.57,0.00014300,0.00041100,81.69,-0.0039700,0.5331284,958.89,-0.11600,-0.14800,0.10391,4.57430
2021-09-02,987.99,1002.16,986.43,998.81,1510000000.00,961.55,976.35,38.03,10.99,55.18,31.21,1.674,0.926,131.00,73.18,88.54,15.73,11.97,1002.16,986.43,0.57400000,0.15400000,77.99,0.00037200,0.00045100,87.70,0.0107000,0.534537,967.33,-0.10200,-0.14800,0.03648,5.85813
2021-09-03,1002.94,1005.67,995.68,1000.64,936000000.00,966.73,982.36,37.86,10.32,57.15,33.06,1.806,1.102,126.00,89.11,89.01,9.99,11.83,1005.67,995.68,-0.00701000,0.19200000,77.32,0.00068100,0.00041700,87.55,0.0018300,0.5696909,975.69,-0.08630,-0.14600,0.06018,5.68918
2021-09-06,1000.94,1002.92,994.38,997.45,899000000.00,971.19,986.87,35.87,10.58,54.44,34.59,1.862,1.254,108.00,88.95,82.84,8.54,11.60,1002.92,994.38,-0.28100000,0.20100000,69.82,-0.00019200,0.00031500,82.84,-0.0031900,0.5789623,983.48,-0.06830,-0.14400,0.10393,3.70872
2021-09-07,1001.47,1005.63,989.87,991.33,1610000000.00,974.64,989.54,32.47,12.29,45.09,35.34,1.833,1.370,92.00,69.82,71.49,15.76,11.89,1005.63,989.87,-0.81500000,0.12900000,57.99,-0.00008810,0.00030000,75.33,-0.0061500,0.5769992,989.25,-0.04990,-0.13900,0.18131,2.86038
2021-09-08,988.07,993.74,982.58,992.35,1170000000.00,977.86,991.93,30.29,15.86,31.27,35.05,1.797,1.455,70.60,70.08,71.86,11.16,11.84,993.74,982.58,0.75100000,0.17900000,70.13,-0.00091500,0.00018100,74.73,0.0010300,0.5789623,1005.67,-0.03090,-0.13400,0.17046,2.24411
2021-09-09,989.26,995.88,980.60,981.86,1340000000.00,979.74,991.99,28.82,14.43,33.28,34.92,1.663,1.497,56.20,64.62,54.47,15.28,12.09,995.88,980.60,-0.83500000,0.18100000,50.41,0.00000912,0.00014400,68.21,-0.0106000,0.5732413,1005.67,-0.01140,-0.12700,0.36846,1.38598
2021-09-10,984.41,989.09,975.61,985.29,1230000000.00,981.64,992.56,26.54,16.21,24.16,34.15,1.567,1.511,43.20,67.75,56.77,13.48,12.19,989.09,975.61,0.43600000,0.20800000,38.95,-0.00064600,-0.00002680,60.18,0.0034900,0.5739502,1004.67,0.00926,-0.11800,0.40549,1.05609
2021-09-13,983.44,990.15,977.93,981.52,1400000000.00,982.86,992.29,25.26,15.05,25.33,33.52,1.443,1.498,37.30,59.10,50.69,12.22,12.19,990.15,977.93,-0.41200000,0.15400000,30.52,0.00014800,-0.00005420,52.09,-0.0038300,0.5882692,1002.92,0.03070,-0.10900,0.49366,0.46651
2021-09-14,985.46,985.46,972.94,974.58,1240000000.00,983.14,990.70,23.41,16.87,16.25,32.29,1.274,1.453,13.60,44.97,41.91,12.52,12.21,985.46,972.94,-0.73800000,0.09250000,11.51,-0.00048900,-0.00012400,45.28,-0.0071000,0.5760876,1001.28,0.05260,-0.09770,0.69677,1.41279
2021-09-15,974.63,978.90,971.53,975.79,951000000.00,983.32,989.48,22.37,16.97,13.74,30.96,1.136,1.389,-1.85,41.82,42.66,7.37,11.87,978.90,971.53,0.15600000,0.09610000,13.77,-0.00030900,-0.00020000,40.33,0.0012400,0.621273,999.02,0.07490,-0.08550,0.69878,1.04137
2021-09-16,979.77,981.37,975.17,978.53,1280000000.00,983.56,988.85,23.05,16.31,17.11,29.97,1.037,1.319,0.20,51.44,45.99,6.20,11.46,981.37,975.17,0.08390000,0.13200000,8.47,0.00014800,-0.00025900,39.40,0.0028000,0.5821396,996.27,0.09760,-0.07210,0.79496,1.78753
2021-09-17,978.56,980.70,969.39,974.71,1880000000.00,983.19,987.55,21.42,18.77,6.61,28.31,0.917,1.239,-33.20,42.44,40.93,11.31,11.45,980.70,969.39,-0.05920000,0.10000000,-19.71,-0.00019400,-0.00025900,29.54,-0.0039100,0.6156528,993.79,0.12000,-0.05760,0.85336,2.28624
2021-09-20,968.06,970.93,958.15,960.58,1060000000.00,981.28,983.81,19.28,23.68,10.25,27.02,0.697,1.130,-114.00,6.41,28.44,16.56,11.82,974.71,958.15,-0.62000000,0.00362000,-43.08,-0.00127000,-0.00039000,20.72,-0.0146000,0.5667241,990.87,0.14100,-0.04210,0.94886,3.10783
2021-09-21,961.87,969.94,953.40,967.39,1140000000.00,979.98,981.77,17.40,24.17,16.28,26.25,0.573,1.019,-116.00,10.61,38.08,16.54,12.15,969.94,953.40,0.69200000,0.08470000,-27.34,-0.00041600,-0.00033500,27.61,0.0070600,0.5607905,986.29,0.16100,-0.02570,0.73235,1.94141
2021-09-22,966.67,973.35,964.01,969.44,1780000000.00,978.83,980.34,18.47,22.82,10.54,25.13,0.485,0.912,-85.90,3.99,40.48,9.34,11.95,973.35,964.01,0.16300000,0.04860000,-43.48,0.00036800,-0.00029500,28.52,0.0021200,0.5550769,981.02,0.17900,-0.00871,0.69313,1.90407
2021-09-23,979.53,985.23,973.38,981.73,4240000000.00,978.83,981.30,23.71,20.72,6.73,23.81,0.512,0.832,-17.40,16.94,54.79,15.79,12.23,985.23,969.44,0.40900000,0.09150000,-24.24,0.00029700,-0.00019000,39.59,0.0126000,0.4664843,953.40,0.19600,0.00889,0.45759,0.01048
2021-09-27,985.52,987.63,972.88,976.02,3670000000.00,978.20,981.05,23.07,18.96,9.79,22.81,0.480,0.762,-31.90,3.86,48.90,14.75,12.41,987.63,972.88,-0.57400000,-0.00819000,-26.61,0.00003820,-0.00020300,35.05,-0.0058300,0.445101,953.40,0.21000,0.02690,0.56692,0.73326
2021-09-28,977.85,980.18,971.04,972.95,2530000000.00,977.26,980.25,21.84,19.02,6.89,21.67,0.425,0.694,-58.00,-14.36,45.90,9.14,12.17,980.18,971.04,-0.58200000,-0.08870000,-23.72,-0.00016800,-0.00016700,33.81,-0.0031500,0.448356,954.77,0.22200,0.04500,0.53978,0.69721
2021-09-29,964.19,976.19,963.42,971.85,2440000000.00,976.29,979.33,20.21,22.06,4.38,20.44,0.367,0.629,-81.50,-20.28,44.80,12.77,12.22,976.19,963.42,0.32000000,-0.08890000,-26.43,-0.00030400,-0.00016600,32.20,-0.0011300,0.4579768,956.08,0.23100,0.06300,0.56568,0.22124
2021-09-30,970.56,974.00,960.49,964.35,2060000000.00,974.70,977.14,18.62,22.03,8.38,19.58,0.257,0.554,-103.00,-23.85,37.38,13.51,12.31,974.00,960.49,-0.42900000,-0.09550000,-23.48,-0.00016800,-0.00020200,31.38,-0.0077500,0.3736556,957.35,0.23800,0.08060,0.70204,0.91838
2021-10-01,960.35,968.09,956.65,964.99,1730000000.00,973.28,975.35,17.38,22.80,13.48,19.14,0.172,0.478,-116.00,-33.82,38.22,11.44,12.25,968.09,956.65,0.45800000,-0.09700000,-28.28,-0.00032200,-0.00021600,30.85,0.0006630,0.3446071,987.63,0.24100,0.09780,0.68463,1.09591
2021-10-04,968.74,975.23,968.06,971.22,1690000000.00,972.62,974.93,20.54,21.42,2.09,17.92,0.155,0.413,-47.60,-29.42,48.46,10.24,12.10,975.23,964.99,-0.11900000,-0.10000000,-13.87,0.00039400,-0.00003130,36.63,0.0064400,0.3365744,987.63,0.24200,0.11400,0.47940,0.28740
2021-10-05,969.26,980.85,968.44,978.86,2160000000.00,972.83,975.93,22.35,19.85,5.92,17.07,0.203,0.371,-0.07,-18.59,58.63,12.41,12.13,980.85,968.44,0.67900000,-0.05000000,5.71,0.00017200,0.00003410,43.03,0.0078400,0.3388215,986.39,0.23900,0.13000,0.25621,1.50203
2021-10-06,980.05,982.33,971.54,973.25,2020000000.00,972.59,975.76,21.80,18.58,7.97,16.42,0.192,0.335,7.33,-18.08,50.91,10.79,12.03,982.33,971.54,-0.68300000,-0.05130000,-3.20,0.00012200,0.00000683,41.47,-0.0057500,0.3282879,985.20,0.23400,0.14400,0.42010,0.48703
2021-10-07,977.83,985.78,975.52,982.10,3070000000.00,973.28,977.20,22.22,17.20,12.73,16.15,0.254,0.319,78.40,-10.25,61.19,12.53,12.07,985.78,973.25,0.28300000,-0.04900000,4.18,0.00012400,-0.00001240,44.83,0.0090500,0.3252645,956.65,0.22700,0.15700,0.16155,1.04784
2021-10-08,987.97,989.92,982.65,985.71,2080000000.00,974.36,979.08,23.68,16.39,18.21,16.30,0.329,0.321,138.00,3.85,65.63,7.82,11.76,989.92,982.10,-0.15800000,-0.02820000,12.90,0.00019700,0.00000527,51.16,0.0036700,0.3504291,956.65,0.21800,0.16800,0.11528,0.34146
2021-10-11,988.75,991.44,979.85,982.45,2270000000.00,975.11,980.09,22.01,16.93,13.04,16.07,0.357,0.328,118.00,-2.84,61.33,11.59,11.75,991.44,979.85,-0.55100000,-0.07140000,29.41,-0.00003270,0.00002030,49.23,-0.0033100,0.3541328,957.98,0.20700,0.17800,0.23633,0.55197
2021-10-12,990.40,992.30,984.89,989.66,1960000000.00,976.57,982.24,21.21,15.91,14.28,15.94,0.433,0.349,160.00,8.14,68.18,9.85,11.61,992.30,982.45,0.28700000,-0.04280000,29.78,0.00011200,0.00006640,50.52,0.0073100,0.3464343,959.99,0.19500,0.18600,0.07405,1.45694
2021-10-14,992.31,993.09,984.18,987.28,2260000000.00,977.75,983.64,20.52,15.02,15.47,15.91,0.469,0.373,134.00,12.70,64.11,8.91,11.42,993.09,984.18,-0.30400000,-0.03640000,23.75,0.00000158,0.00008530,44.59,-0.0024100,0.3664213,962.57,0.18100,0.19300,0.15944,1.37604
2021-10-15,990.72,994.78,984.39,987.44,1930000000.00,978.90,984.85,20.24,14.04,18.10,16.06,0.493,0.397,122.00,11.65,64.85,10.39,11.35,994.78,984.39,-0.41300000,-0.05740000,9.07,0.00005110,0.00012700,40.60,0.0001620,0.3704781,965.63,0.16700,0.19700,0.19250,2.07439
2021-10-18,989.77,994.60,987.62,991.07,1700000000.00,980.33,986.52,19.31,13.39,18.10,16.21,0.535,0.425,124.00,12.54,70.17,7.16,11.05,994.60,987.44,-0.01150000,-0.05980000,24.72,0.00006260,0.00009000,49.00,0.0036700,0.3693254,969.12,0.15100,0.20000,0.09730,2.42968
2021-10-19,994.39,995.31,978.97,982.02,2260000000.00,980.84,986.29,17.33,17.43,0.27,15.07,0.489,0.437,67.50,7.31,52.98,16.34,11.43,995.31,978.97,-0.62700000,-0.08890000,13.56,-0.00028700,0.00003900,49.40,-0.0091700,0.2942847,972.20,0.13500,0.20100,0.34377,0.95622
2021-10-20,984.09,987.42,982.60,985.86,1360000000.00,981.68,986.76,16.73,16.82,0.27,14.01,0.478,0.446,60.30,25.28,57.99,5.40,11.00,987.42,982.02,0.35300000,-0.06260000,20.13,-0.00007550,0.00001700,51.22,0.0039000,0.2886458,975.44,0.11900,0.20000,0.24444,0.65390
2021-10-21,990.66,991.66,985.73,988.81,1340000000.00,982.69,987.66,18.91,16.15,7.87,13.57,0.488,0.454,83.90,21.42,61.85,5.93,10.63,991.66,985.73,0.03880000,-0.07890000,37.60,0.00016300,0.00002130,57.31,0.0029900,0.3001504,978.22,0.10300,0.19700,0.16813,1.52138
2021-10-25,989.95,990.85,979.45,982.81,1340000000.00,983.02,987.33,17.47,19.11,4.50,12.93,0.441,0.451,38.40,13.37,50.76,11.40,10.69,990.85,979.45,-0.41100000,-0.09870000,25.31,-0.00030200,-0.00003410,58.05,-0.0060900,0.2947257,979.45,0.08870,0.19200,0.45872,0.06863
2021-10-26,983.08,985.79,976.85,984.04,1570000000.00,983.40,987.24,16.41,19.72,9.15,12.66,0.410,0.443,16.10,2.31,52.03,8.94,10.56,985.79,976.85,0.60900000,-0.12400000,19.60,-0.00021800,-0.00005470,52.16,0.0012500,0.3000859,995.31,0.07420,0.18600,0.41943,0.16366
2021-10-27,980.90,982.90,976.53,977.32,1660000000.00,983.13,985.92,15.56,18.92,9.73,12.45,0.326,0.420,-16.50,1.30,41.62,7.51,10.35,984.04,976.53,-0.75200000,-0.10800000,-2.39,-0.00006160,-0.00007390,45.13,-0.0068500,0.3005594,995.31,0.06030,0.17900,0.75684,0.51636
2021-10-28,976.35,981.46,973.49,976.67,1350000000.00,982.79,984.64,14.69,19.99,15.28,12.65,0.251,0.386,-35.30,3.72,40.31,7.97,10.18,981.46,973.49,-0.20200000,-0.08040000,5.74,-0.00013200,-0.00008880,46.27,-0.0006650,0.3017713,994.56,0.04790,0.17000,0.85426,1.33389
2021-10-29,977.62,979.99,972.47,974.67,1140000000.00,982.25,983.16,13.90,19.65,17.13,12.97,0.174,0.344,-55.60,2.82,36.93,7.52,9.99,979.99,972.47,-0.41500000,-0.11700000,-14.10,-0.00008210,-0.00010400,37.33,-0.0020500,0.3033879,993.29,0.03710,0.16000,0.90368,1.32506
2021-11-01,978.17,982.54,967.92,970.42,1280000000.00,981.29,981.10,12.49,20.81,24.97,13.83,0.076,0.290,-87.20,6.07,31.28,14.62,10.32,982.54,967.92,-0.65800000,-0.11900000,-28.67,-0.00011400,-0.00012300,29.74,-0.0043700,0.3024464,991.63,0.02770,0.15000,0.90873,1.69743
2021-11-02,972.65,977.17,967.65,975.13,1330000000.00,980.74,980.17,11.67,19.62,25.42,14.65,0.037,0.240,-106.00,10.14,41.53,9.52,10.26,977.17,967.65,0.57100000,-0.12100000,-13.36,-0.00020200,-0.00011400,31.00,0.0048400,0.3245064,989.26,0.02040,0.13900,0.72957,1.59780
2021-11-03,976.72,978.80,969.53,972.64,2600000000.00,979.91,978.91,12.05,18.34,20.70,15.09,-0.014,0.189,-106.00,1.42,37.75,9.27,10.19,978.80,969.53,-0.32900000,-0.13600000,-34.00,0.00006260,-0.00009850,32.81,-0.0025600,0.3097012,986.66,0.01490,0.12700,0.81960,0.94694
2021-11-04,973.63,981.70,968.95,980.11,1560000000.00,979.79,979.18,12.99,16.73,12.59,14.91,0.007,0.152,-65.40,1.25,51.84,12.75,10.37,981.70,968.95,0.75100000,-0.14600000,-13.00,0.00009480,-0.00010600,40.79,0.0076500,0.2968138,984.38,0.01110,0.11600,0.54953,0.56428
2021-11-05,980.78,982.59,975.83,980.03,945000000.00,979.65,979.39,13.00,15.93,10.14,14.57,0.023,0.127,-36.30,6.78,51.90,6.76,10.11,982.59,975.83,0.24300000,-0.10500000,-13.46,0.00027800,-0.00004160,38.02,-0.0000816,0.3275161,982.59,0.00868,0.10500,0.55242,0.89164
2021-11-08,983.65,986.82,976.63,980.22,1470000000.00,979.50,979.61,15.05,14.79,0.88,13.59,0.036,0.108,-13.00,-1.88,53.13,10.19,10.12,986.82,976.63,-0.29500000,-0.14900000,-21.01,0.00017400,0.00000196,37.30,0.0001940,0.3435834,967.65,0.00743,0.09370,0.54555,0.26211
2021-11-09,980.38,983.65,977.14,980.53,1250000000.00,979.39,979.84,14.34,14.09,0.88,12.68,0.049,0.097,-20.20,-5.18,55.62,6.51,9.86,983.65,977.14,0.04150000,-0.14100000,-3.47,-0.00006930,0.00000110,39.19,0.0003160,0.352223,967.65,0.00684,0.08310,0.46356,0.36776
