,Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
1645,2019-01-17,1056.48,1062.89,1055.21,1057.92,1230000000.0,1056.95,1053.69,18.49,23.53,12.01,16.29,-0.459,-0.614,17.1,2.16,53.09,7.68,14.18,1062.89,1055.21,-0.294,0.0461,21.43,0.000336,0.000127,57.13,0.00192,0.3998745,1046.53,-0.0971,-0.063,0.44854,1.18373
1646,2019-01-18,1061.31,1063.91,1055.68,1060.95,1040000000.0,1057.39,1054.37,18.23,22.53,10.55,15.88,-0.408,-0.573,30.1,-7.52,57.28,8.23,13.75,1063.91,1055.68,0.281,0.0135,35.51,5.9e-05,-0.000108,56.67,0.00286,0.425961,1048.51,-0.102,-0.0645,0.4123,0.50019
1647,2019-01-21,1062.75,1069.92,1061.78,1064.57,1030000000.0,1058.22,1055.64,20.56,21.45,2.13,14.9,-0.337,-0.526,69.1,-1.65,61.61,8.97,13.41,1069.92,1060.95,-0.314,-0.0356,28.51,0.000479,-6.83e-05,62.76,0.00341,0.3731268,1050.36,-0.107,-0.0667,0.33222,0.18788
1648,2019-01-22,1063.51,1073.73,1061.95,1073.73,1150000000.0,1059.92,1058.43,21.3,20.09,2.92,14.04,-0.209,-0.462,99.4,6.72,70.96,11.78,13.29,1073.73,1061.95,1.0,0.00396,35.41,0.000204,-0.000118,63.67,0.00857,0.3704781,1052.11,-0.111,-0.0694,0.12771,0.51134
1649,2019-01-23,1073.14,1086.22,1071.94,1082.61,1580000000.0,1062.44,1062.45,26.35,18.56,17.35,14.28,-0.039,-0.378,161.0,18.35,77.66,14.28,13.36,1086.22,1071.94,0.494,0.0499,51.43,0.00102,0.000102,70.8,0.00824,0.3490125,1053.75,-0.116,-0.0726,0.07002,1.37679
1650,2019-01-24,1083.45,1090.12,1079.47,1083.97,1330000000.0,1065.0,1066.18,26.95,17.49,21.29,14.78,0.104,-0.281,170.0,43.91,78.8,10.65,13.17,1090.12,1079.47,-0.155,0.0651,43.32,0.000458,0.000137,71.12,0.00126,0.3489562,1056.35,-0.119,-0.0761,0.14109,1.63697
1651,2019-01-25,1087.29,1090.33,1080.71,1086.11,1420000000.0,1067.56,1069.78,25.63,16.56,21.51,15.26,0.231,-0.179,160.0,45.4,80.91,9.62,12.92,1090.33,1080.71,0.123,0.0615,32.99,4.91e-05,0.000193,71.71,0.00197,0.3510613,1059.72,-0.12,-0.0798,0.09635,1.3474
1652,2019-01-28,1088.97,1093.38,1083.69,1086.46,1140000000.0,1069.93,1072.94,25.95,15.65,24.75,15.94,0.33,-0.077,156.0,52.65,82.57,9.69,12.69,1093.38,1083.69,-0.428,0.0861,33.15,0.000256,0.000275,72.31,0.000322,0.3754699,1063.4,-0.12,-0.0835,0.14771,2.32646
1653,2019-01-29,1084.56,1086.61,1079.53,1086.3,1300000000.0,1072.04,1075.62,24.88,17.43,17.61,16.06,0.402,0.019,121.0,41.38,84.39,7.08,12.29,1086.61,1079.53,0.912,0.104,38.44,-0.000298,0.000284,64.93,-0.000147,0.4065249,1067.59,-0.118,-0.0872,0.15112,2.78041
1654,2019-01-30,1088.06,1091.52,1083.07,1091.05,1060000000.0,1074.4,1078.77,26.55,16.55,23.2,16.57,0.489,0.113,130.0,44.34,89.63,8.45,12.01,1091.52,1083.07,0.889,0.164,47.22,0.000337,0.000284,71.6,0.00436,0.4289375,1071.2,-0.114,-0.0906,0.04973,3.11232
1655,2019-01-31,1096.8,1102.66,1095.96,1096.5,1320000000.0,1077.07,1082.45,31.35,15.41,34.1,17.82,0.591,0.208,161.0,55.01,94.26,11.61,11.98,1102.66,1091.05,-0.839,0.14,46.51,0.00061,0.000346,71.88,0.00498,0.482518,1074.31,-0.11,-0.0936,0.10975,3.40562
1656,2019-02-01,1098.26,1106.06,1095.78,1102.22,960000000.0,1080.02,1086.63,31.46,14.45,37.04,19.19,0.707,0.308,151.0,47.93,98.47,10.28,11.86,1106.06,1095.78,0.253,0.105,83.25,0.000172,0.000312,77.98,0.0052,0.4892138,1078.84,-0.102,-0.0962,0.06451,3.6771
1657,2019-02-04,1104.63,1107.39,1101.29,1102.57,639000000.0,1082.78,1090.26,31.09,13.9,38.2,20.55,0.791,0.405,139.0,35.58,99.53,6.1,11.45,1107.39,1101.29,-0.58,0.0768,99.35,0.000326,0.000325,82.87,0.000317,0.5058957,1083.74,-0.0934,-0.0981,0.0792,3.5477
1658,2019-02-05,1101.53,1103.98,1096.9,1102.66,684000000.0,1085.38,1093.35,29.68,16.09,29.7,21.2,0.849,0.493,111.0,35.46,99.52,7.08,11.14,1103.98,1096.9,0.627,0.089,99.32,-0.000404,0.000167,87.42,8.16e-05,0.6026984,1088.47,-0.0832,-0.0992,0.09065,2.7957
1659,2019-02-06,1103.64,1109.68,1101.59,1105.74,846000000.0,1088.1,1096.53,31.84,15.24,35.27,22.21,0.906,0.576,116.0,40.92,99.58,8.09,10.92,1109.68,1101.59,0.026,0.125,99.34,0.000497,0.000172,87.15,0.00279,0.6091256,1092.26,-0.0718,-0.0996,0.07296,2.28507
1660,2019-02-07,1106.68,1112.13,1099.56,1102.3,977000000.0,1090.3,1098.59,30.83,14.0,37.56,23.31,0.915,0.644,102.0,39.11,84.07,12.57,11.04,1112.13,1099.56,-0.564,0.103,85.17,2.7e-05,0.000169,80.71,-0.00312,0.6205489,1096.09,-0.0596,-0.099,0.19523,1.76811
1661,2019-02-08,1098.67,1106.75,1091.3,1101.55,1570000000.0,1092.24,1100.17,27.84,17.83,21.9,23.21,0.906,0.696,74.5,32.13,80.05,15.45,11.35,1106.75,1091.3,0.327,0.0755,80.95,-0.000671,6.63e-05,71.5,-0.000681,0.6759445,1112.13,-0.0465,-0.0975,0.21084,1.41973
1662,2019-02-11,1095.63,1098.66,1088.21,1091.82,874000000.0,1093.1,1099.72,25.53,18.27,16.56,22.73,0.818,0.721,40.3,33.55,50.95,13.34,11.49,1101.55,1088.21,-0.309,0.0897,39.11,-0.000669,2.5e-05,65.48,-0.00887,0.6321501,1112.13,-0.033,-0.0951,0.50535,0.48194
1663,2019-02-12,1091.11,1096.89,1089.33,1093.16,727000000.0,1093.93,1099.51,24.3,17.39,16.56,22.29,0.749,0.726,36.2,39.15,51.94,7.56,11.21,1096.89,1089.33,0.0132,0.114,27.25,-3.38e-05,-1.61e-05,63.54,0.00123,0.6528187,1111.17,-0.0189,-0.0917,0.58083,0.63721
1664,2019-02-13,1098.67,1104.44,1095.46,1103.01,964000000.0,1095.51,1101.08,27.36,16.15,25.78,22.54,0.759,0.733,71.0,47.12,65.3,11.28,11.22,1104.44,1093.16,0.682,0.125,40.34,0.000637,-1.31e-05,62.66,0.00897,0.5668856,1110.25,-0.00405,-0.0873,0.27975,1.10566
1665,2019-02-14,1104.54,1105.64,1098.24,1100.41,1260000000.0,1096.62,1101.9,26.82,15.37,27.16,22.87,0.738,0.734,67.6,42.49,58.87,7.4,10.95,1105.64,1098.24,-0.414,0.117,30.0,0.000117,-1.93e-05,62.3,-0.00236,0.6210945,1109.37,0.0109,-0.0819,0.35951,0.37326
1666,2019-02-15,1098.7,1099.89,1086.88,1089.39,1250000000.0,1096.48,1100.57,24.49,21.32,6.92,21.73,0.634,0.714,-0.19,28.44,41.41,13.53,11.13,1100.41,1086.88,-0.614,0.068,5.02,-0.00089,-0.000154,53.97,-0.0101,0.5634287,1108.53,0.0261,-0.0755,0.69755,1.19008
1667,2019-02-18,1095.2,1097.16,1088.34,1088.97,698000000.0,1096.16,1099.3,23.09,20.1,6.92,20.67,0.542,0.68,-16.4,24.4,39.66,8.82,10.97,1097.16,1088.34,-0.857,0.0564,4.56,-8.02e-05,-0.000119,56.27,-0.000386,0.5730759,1107.23,0.0415,-0.0681,0.79697,1.28487
1668,2019-02-20,1091.06,1097.31,1087.61,1095.88,1050000000.0,1096.39,1099.42,21.62,19.3,5.67,19.6,0.514,0.646,-9.81,22.15,49.67,9.7,10.88,1097.31,1087.61,0.705,0.0377,7.95,-2.68e-05,-0.000177,56.26,0.00633,0.5478079,1106.01,0.057,-0.0597,0.64356,0.64594
1669,2019-02-21,1096.44,1100.63,1092.5,1096.79,834000000.0,1096.59,1099.65,22.66,18.25,10.79,18.97,0.492,0.616,13.9,14.18,50.17,8.13,10.68,1100.63,1092.5,0.0554,0.00392,0.52,0.0004,-0.000135,54.66,0.00083,0.5732762,1104.86,0.0722,-0.0503,0.60752,0.87235
1670,2019-02-22,1094.71,1108.23,1094.28,1105.88,945000000.0,1097.6,1101.46,25.57,16.58,21.32,19.14,0.536,0.6,75.5,21.91,61.25,13.95,10.91,1108.23,1094.28,0.663,0.0446,6.14,0.000692,1.63e-05,54.61,0.00825,0.5837857,1086.88,0.0861,-0.04,0.24752,0.33683
1671,2019-02-25,1110.52,1117.58,1110.2,1114.72,1260000000.0,1099.34,1104.58,29.71,15.32,31.96,20.06,0.629,0.605,185.0,28.61,69.14,11.7,10.97,1117.58,1105.88,0.225,0.0503,17.85,0.00074,0.000173,56.68,0.00796,0.6075246,1086.88,0.0987,-0.0291,0.09316,1.22674
1672,2019-02-26,1109.6,1114.26,1106.71,1108.46,1010000000.0,1100.35,1106.1,28.13,16.82,25.16,20.42,0.648,0.614,125.0,22.0,59.52,8.01,10.76,1114.72,1106.71,-0.536,0.048,7.81,-0.000255,0.000148,55.35,-0.00563,0.5140526,1088.11,0.11,-0.0176,0.29707,1.59033
1673,2019-02-27,1108.48,1112.52,1105.61,1109.88,1540000000.0,1101.39,1107.62,26.8,16.78,23.0,20.6,0.666,0.624,114.0,23.58,61.16,6.91,10.48,1112.52,1105.61,0.236,0.00719,5.7,-6.37e-05,7.05e-05,47.07,0.00128,0.5127568,1089.29,0.119,-0.00576,0.25081,1.65415
1674,2019-02-28,1110.42,1110.87,1099.21,1099.3,1230000000.0,1101.3,1106.97,24.69,19.78,11.04,19.92,0.596,0.619,31.8,8.25,47.01,11.66,10.57,1110.87,1099.21,-0.985,-0.0972,-3.76,-0.000382,1.51e-05,46.29,-0.00958,0.4350199,1090.42,0.128,0.00634,0.59544,0.36149
1675,2019-03-01,1100.9,1102.15,1090.77,1091.76,1580000000.0,1100.47,1104.99,22.8,23.94,2.44,18.67,0.48,0.591,-75.8,-4.74,39.1,11.38,10.62,1102.15,1090.77,-0.826,-0.105,-11.32,-0.000618,4.53e-05,46.28,-0.00688,0.4208336,1090.77,0.134,0.0185,0.84104,0.83375
1676,2019-03-04,1091.54,1094.28,1085.21,1087.22,1080000000.0,1099.22,1102.43,21.4,26.24,10.18,18.07,0.35,0.543,-131.0,-15.0,34.87,9.07,10.51,1094.28,1085.21,-0.557,-0.145,-5.66,-0.000564,-8.4e-06,45.68,-0.00417,0.3577644,1117.58,0.138,0.0306,0.93791,0.21182
1677,2019-03-05,1086.09,1092.1,1082.7,1089.38,912000000.0,1098.25,1100.59,20.02,26.27,13.51,17.74,0.26,0.486,-121.0,-13.19,37.6,9.4,10.43,1092.1,1082.7,0.421,-0.108,-4.6,-0.000242,-3.23e-05,40.52,0.00198,0.3153496,1117.58,0.141,0.0423,0.80849,0.04035
1678,2019-03-06,1086.95,1089.21,1076.99,1078.65,1040000000.0,1096.32,1097.04,18.34,27.93,20.72,17.95,0.108,0.411,-160.0,-24.01,28.72,12.39,10.57,1089.38,1076.99,-0.728,-0.161,-29.34,-0.000505,-0.000133,34.21,-0.0099,0.3117033,1116.18,0.142,0.0536,0.9591,1.65946
1679,2019-03-07,1078.38,1087.6,1077.19,1084.58,841000000.0,1095.07,1095.04,17.05,25.97,20.72,18.15,0.031,0.335,-130.0,-21.16,37.26,10.41,10.56,1087.6,1077.19,0.42,-0.145,-18.33,-8.73e-05,-0.00022,32.34,0.00548,0.3028878,1113.83,0.142,0.0642,0.81301,1.17567
1680,2019-03-08,1083.28,1087.94,1078.39,1082.08,749000000.0,1093.68,1092.85,16.18,24.28,20.03,18.28,-0.048,0.258,-119.0,-20.22,34.87,9.55,10.49,1087.94,1078.39,-0.227,-0.129,-9.39,9.82e-05,-0.000291,33.45,-0.00231,0.2981052,1111.62,0.14,0.0742,0.8746,2.31022
1681,2019-03-11,1084.82,1087.29,1077.99,1079.36,591000000.0,1092.13,1090.47,15.14,23.0,20.6,18.45,-0.129,0.181,-117.0,-22.19,31.94,9.3,10.4,1087.29,1077.99,-0.705,-0.181,-11.99,-8.26e-05,-0.000272,33.7,-0.00252,0.2926038,1109.54,0.137,0.0834,0.94161,3.46604
1682,2019-03-12,1082.75,1084.82,1077.43,1079.46,1260000000.0,1090.69,1088.44,14.36,22.2,21.46,18.66,-0.191,0.107,-112.0,-12.36,31.64,7.39,10.19,1084.82,1077.43,-0.451,-0.192,-22.39,-8.89e-05,-0.000275,26.21,9.26e-05,0.3027523,1107.59,0.133,0.0916,0.93915,2.92319
1683,2019-03-13,1078.2,1089.1,1075.67,1089.1,1030000000.0,1090.23,1088.44,15.97,20.16,11.59,18.16,-0.166,0.052,-72.9,-4.06,47.42,13.43,10.42,1089.1,1075.67,1.0,-0.141,-9.37,0.000164,-0.000214,27.12,0.00889,0.3031245,1105.76,0.127,0.099,0.67955,2.02306
1684,2019-03-14,1091.11,1092.14,1085.83,1087.12,856000000.0,1089.61,1088.09,17.4,19.26,5.07,17.22,-0.16,0.01,-40.0,-15.89,45.3,6.31,10.13,1092.14,1085.83,-0.591,-0.197,-25.03,0.000486,-9.12e-05,26.63,-0.00182,0.3115522,1103.35,0.121,0.105,0.7268,1.23336
1685,2019-03-15,1087.68,1089.48,1079.72,1080.01,1000000000.0,1088.38,1086.51,16.2,22.25,15.73,17.12,-0.205,-0.033,-75.0,-20.4,37.77,9.76,10.1,1089.48,1079.72,-0.941,-0.22,-47.41,-0.000428,-7.61e-05,18.43,-0.00656,0.296645,1101.13,0.113,0.11,0.88754,1.19121
1686,2019-03-18,1082.45,1083.96,1070.63,1074.63,920000000.0,1086.73,1084.17,14.71,26.49,28.59,17.94,-0.277,-0.082,-113.0,-14.76,33.11,13.33,10.33,1083.96,1070.63,-0.4,-0.204,-46.77,-0.00106,-0.000167,18.58,-0.00499,0.3203248,1099.1,0.104,0.114,0.90451,1.23304
1687,2019-03-19,1074.91,1086.93,1074.15,1084.3,722000000.0,1086.08,1083.93,15.45,24.19,22.04,18.23,-0.26,-0.118,-67.0,-4.67,48.46,12.78,10.51,1086.93,1074.15,0.588,-0.153,-31.74,0.000574,-4.68e-05,24.93,0.00896,0.3065422,1096.25,0.0946,0.117,0.66029,0.48531
1688,2019-03-20,1085.18,1088.68,1081.3,1081.97,844000000.0,1085.23,1083.32,15.87,22.95,18.22,18.23,-0.261,-0.146,-47.6,-13.91,46.6,7.38,10.28,1088.68,1081.3,-0.818,-0.226,-23.96,0.000389,6.09e-06,31.97,-0.00215,0.30878,1093.69,0.0847,0.118,0.64023,0.32681
1689,2019-03-21,1085.73,1092.41,1085.3,1087.41,954000000.0,1084.96,1083.79,17.31,21.28,10.29,17.66,-0.218,-0.161,-14.5,-9.38,54.7,10.44,10.29,1092.41,1081.97,-0.406,-0.246,-6.19,0.000288,2.72e-05,41.05,0.00502,0.2995406,1092.41,0.0745,0.118,0.29049,0.27781
1690,2019-03-22,1089.77,1099.31,1087.54,1098.85,1020000000.0,1085.82,1086.28,20.63,19.55,2.71,16.59,-0.099,-0.148,40.4,-7.03,66.78,11.9,10.41,1099.31,1087.41,0.922,-0.229,15.08,0.000527,9.49e-05,49.31,0.0105,0.296308,1070.63,0.0644,0.117,0.01604,1.61901
1691,2019-03-25,1087.35,1091.73,1076.7,1083.05,1010000000.0,1085.22,1085.57,17.73,23.68,14.37,16.43,-0.12,-0.143,-44.0,-31.67,47.68,22.15,11.25,1098.85,1076.7,-0.155,-0.254,-6.97,-0.00137,-4.75e-05,48.95,-0.0145,0.2715285,1070.63,0.0537,0.115,0.56695,0.31983
1692,2019-03-26,1083.4,1090.34,1080.5,1088.47,883000000.0,1085.28,1085.94,16.61,22.19,14.37,16.29,-0.095,-0.133,-10.0,-19.99,52.82,9.84,11.15,1090.34,1080.5,0.62,-0.201,11.49,0.000134,-5.08e-05,56.51,0.00499,0.2786681,1071.78,0.043,0.112,0.37796,0.7926
1693,2019-03-27,1087.86,1089.86,1080.41,1085.46,740000000.0,1085.15,1085.73,15.6,20.89,14.5,16.16,-0.097,-0.126,-12.8,-24.42,48.93,9.45,11.03,1089.86,1080.41,0.0688,-0.226,1.07,-3.64e-05,-0.000109,50.28,-0.00277,0.2779916,1072.88,0.0319,0.107,0.48291,0.3257
1694,2019-03-28,1082.11,1091.44,1081.27,1088.36,900000000.0,1085.41,1086.08,15.59,19.5,11.14,15.8,-0.076,-0.116,33.0,-10.94,51.71,10.17,10.96,1091.44,1081.27,0.394,-0.147,7.57,0.000138,-4.6e-05,56.76,0.00267,0.2920321,1073.94,0.021,0.102,0.3818,0.11196
1695,2019-03-29,1092.5,1095.49,1087.75,1090.94,731000000.0,1085.97,1086.85,17.48,18.5,2.82,14.87,-0.039,-0.101,127.0,-0.82,54.38,7.74,10.73,1095.49,1087.75,-0.176,-0.0889,13.99,0.000557,0.000133,61.82,0.00237,0.2881606,1074.95,0.0108,0.0958,0.29184,1.01753
1696,2019-04-01,1095.81,1100.65,1094.29,1095.08,1070000000.0,1086.93,1088.27,19.8,17.3,6.76,14.29,0.02,-0.076,199.0,7.86,58.92,9.71,10.66,1100.65,1090.94,-0.752,-0.1,17.99,0.000348,0.000108,71.18,0.00379,0.2931444,1075.93,0.00167,0.0889,0.18554,1.92225
1697,2019-04-02,1099.87,1103.24,1096.85,1100.22,825000000.0,1088.34,1090.43,20.47,16.33,11.23,14.08,0.104,-0.04,209.0,10.84,64.57,8.16,10.48,1103.24,1095.08,0.0548,-0.119,13.5,0.000199,8.72e-05,70.74,0.00468,0.2856013,1077.41,-0.00667,0.0816,0.09261,1.53214
